en_curid,name,numlangs,birthcity,birthstate,countryCode,countryCode3,LAT,LON,continentName,birthyear,gender,occupation,industry,domain,TotalPageViews,L_star,StdDevPageViews,PageViewsEnglish,PageViewsNonEnglish,AverageViews,HPI,country,birth,industry_,gender_,occupation_,domain_,lat_,lon_,birthyear_,hpi_,x,y,continent
43357,Hokusai,104,Tokyo,,JP,JPN,36.0,138.0,Asia,1760,Male,Artist,Fine Arts,Arts,4936268,7.698528085,13984.9846,1856468,3079800,47464.11538,27.20700657,Japan,"Tokyo, Japan (1760)",9,1,5,0,0.7651302806974182,0.8867052637194082,0.9554950045413259,0.7835437660152795,0.07425693,0.62457263,Asia
43568,Tom Hanks,78,San Francisco-Bay Area,CA,US,USA,37.978056,-122.031111,North America,1956,Male,Actor,Film And Theatre,Arts,31663053,6.149845993,140051.3138,17534060,14128993,405936.5769,24.84040826,United States,"San Francisco-Bay Area, United States (1956)",8,1,0,0,0.7787651504498074,0.15052855382076513,0.9910990009082652,0.6765273485430976,0.52198535,0.3127572,North America
43382,Zenobia,34,Palmyra,,SY,SYR,34.56,38.267222,Asia,240,Female,Politician,Government,Institutions,1425218,7.439742395,5009.646984,640124,785094,41918.17647,25.87679239,Syria,"Palmyra, Syria (240)",10,0,66,4,0.7552042662451274,0.6043507866157366,0.6793823796548591,0.7233921317422471,0.8574025,0.42815238,Asia
43395,Alfred North Whitehead,43,Ramsgate,,GB,GBR,54.0,-2.0,North America,1861,Male,Mathematician,Math,Science & Technology,1413908,7.770046807000001,3866.980679,729872,684036,32881.5814,24.49617853,United Kingdom,"Ramsgate, United Kingdom (1861)",16,1,52,6,0.8892054613510536,0.4903498469023411,0.9738419618528609,0.6609614486029356,0.85803056,0.5315844,North America
43407,Thomas à Kempis,32,Kempen,,DE,DEU,51.365833,6.419444,Europe,1380,Male,Religious Figure,Religion,Institutions,911083,8.407445718,2575.722134,391382,519701,28471.34375,25.00073133,Germany,"Kempen, Germany (1380)",24,1,74,4,0.8710479754401177,0.5141862200165408,0.8864668483197093,0.6837770793136491,0.6328746000000001,0.09972104400000001,Europe
43413,Aurelian,62,Serdica,,BG,BGR,44.983333,19.616667,Europe,214,Male,Politician,Government,Institutions,1575049,11.65692758,5740.553334,600250,974799,25404.01613,27.11733128,Bulgaria,"Serdica, Bulgaria (214)",10,1,66,4,0.8270529843000162,0.5515490116093464,0.6746594005449591,0.7794886932845047,0.49736246,0.8364815999999999,Europe
236447,Eliza Dushku,33,Boston,MA,US,USA,42.37083300000001,-71.18333299999998,North America,1980,Female,Actor,Film And Theatre,Arts,11426571,3.245990172,47685.25779,8300416,3126155,346259.7273,18.06813345,United States,"Boston, United States (1980)",8,0,0,0,0.8090448504412594,0.2944842127022773,0.9954586739327884,0.3702883956794401,0.58400285,0.33528328,North America
43468,T. E. Lawrence,52,Tremadog,,GB,GBR,52.93895,-4.14273,Europe,1888,Male,Military Personnel,Military,Institutions,6515572,4.919916117,33247.38975,4155579,2359993,125299.4615,24.70290446,United Kingdom,"Tremadog, United Kingdom (1888)",19,1,53,4,0.8818915741048012,0.4842835423146523,0.9787465940054496,0.670309493995229,0.14876047,0.42540205,Europe
43469,Karel Čapek,51,Malé Svatoňovice,,CZ,CZE,50.534167,16.050278,Europe,1890,Male,Writer,Language,Humanities,2372717,8.352263152999999,11782.12837,487006,1885711,46523.86275,25.00397195,Czech Republic,"Malé Svatoňovice, Czech Republic (1890)",14,1,87,3,0.8653152471515907,0.5414521716191549,0.9791099000908264,0.6839236185642363,0.31085265,0.51930285,Europe
43474,"William Lamb, 2nd Viscount Melbourne",28,London,,GB,GBR,51.507222,-0.1275,Europe,1779,Male,Politician,Government,Institutions,125958,11.10611906,804.9342062000002,18857,107101,4498.5,22.03268782,United Kingdom,"London, United Kingdom (1779)",10,1,66,4,0.8720225790910865,0.4956511006022694,0.9589464123524069,0.5495636042175056,0.49661857,0.65869516,Europe
43501,Edith Stein,39,Wrocław,,PL,POL,51.1,17.033333,Europe,1891,Female,Philosopher,Philosophy,Humanities,2045737,9.185785812999999,8083.354283,539404,1506333,52454.79487,24.82881672,Poland,"Wrocław, Poland (1891)",23,0,59,3,0.8692155711346345,0.5442353085782914,0.9792915531335148,0.6760031847766721,0.73013175,0.40535632,Europe
7886,Drew Barrymore,52,Los Angeles,CA,US,USA,34.007778,-118.400833,North America,1975,Female,Actor,Film And Theatre,Arts,22309505,5.191701439,96981.36922,13154139,9155366,429028.9423,20.84227418,United States,"Los Angeles, United States (1975)",8,0,0,0,0.7513977637778545,0.16080627060542108,0.994550408719346,0.4957336819512213,0.675347,0.27763999,North America
43583,Teresa of Ávila,46,Gotarrendura,,ES,ESP,40.816667,-4.733333,Europe,1515,Female,Religious Figure,Religion,Institutions,4497047,6.882558137999999,38356.36368,1652466,2844581,97761.8913,25.58614877,Spain,"Gotarrendura, Spain (1515)",24,0,74,4,0.7983318822626073,0.4826114801843779,0.9109900090826522,0.7102493694736702,0.82737404,0.21383587,Europe
43592,John Herschel,45,Slough,,GB,GBR,51.51,-0.59,Europe,1792,Male,Inventor,Invention,Science & Technology,861481,9.692869079,2719.352121,417287,444194,19144.02222,24.45761414,United Kingdom,"Slough, United Kingdom (1792)",13,1,44,6,0.8720417280273006,0.49434171217171297,0.9613079019073568,0.6592175857588014,0.33072358,0.9303021999999999,Europe
43616,Arsinoe II of Egypt,29,Egypt,,EG,EGY,26.0,30.0,Africa,-316,Female,Companion,Companions,Public Figure,204311,13.11872618,968.6342499,38672,165639,7045.206897,24.62649539,Egypt,"Egypt, Egypt (316 BC)",2,0,21,5,0.6961996247787319,0.5809453707462422,0.5783832879200727,0.666854313240967,0.8683758,0.34822312,Africa
43675,Laurence Olivier,54,Dorking,,GB,GBR,51.234,-0.3318,Europe,1907,Male,Actor,Film And Theatre,Arts,7687756,4.59691158,30951.23394,5043378,2644378,142365.8519,24.90458062,United Kingdom,"Dorking, United Kingdom (1907)",8,1,0,0,0.8701392419239449,0.4950727048047285,0.9821980018165304,0.6794291912592514,0.6978613,0.5503075,Europe
43715,John McCain,89,Panama Canal Zone,,PA,PAN,9.0,-80.0,North America,1936,Male,Politician,Government,Institutions,20393867,2.956716554,440743.3823,16145222,4248645,229144.573,23.52608026,Panama,"Panama Canal Zone, Panama (1936)",10,1,66,4,0.5790175097169651,0.26952325753283235,0.9874659400544958,0.6170940795556885,0.40591568,0.21820363,North America
43823,Robert Altman,43,Kansas City,MO,US,USA,39.099722,-94.578333,North America,1925,Male,Film Director,Film And Theatre,Arts,2659910,6.078764499999999,6429.530961,1459104,1200806,61858.37209,24.54270081,United States,"Kansas City, United States (1925)",8,1,36,0,0.7864968677599764,0.2282503914420252,0.9854677565849228,0.6630651633386391,0.17100129,0.48588455,North America
43825,Andie MacDowell,36,Gaffney,SC,US,USA,35.071944,-81.653056,North America,1958,Female,Actor,Film And Theatre,Arts,4667797,4.3009192239999985,28333.29086,2984451,1683346,129661.0278,20.95420338,United States,"Gaffney, United States (1958)",8,0,0,0,0.758733129816491,0.2648432739621041,0.991462306993642,0.5007950656021405,0.6350353,0.32610062,North America
43848,Cybill Shepherd,29,Memphis,TN,US,USA,35.117365,-89.971068,North America,1950,Female,Actor,Film And Theatre,Arts,3927084,3.85977643,15636.92294,2683735,1243349,135416.6897,21.98921551,United States,"Memphis, United States (1950)",8,0,0,0,0.7590462197487392,0.2412940660096087,0.9900090826521344,0.5475978076326851,0.63749504,0.31889975,North America
43876,Franco Zeffirelli,37,Florence,,IT,ITA,43.783333,11.25,Europe,1923,Male,Film Director,Film And Theatre,Arts,1826240,7.894799633,7048.680339000001,746357,1079883,49357.83784,24.09591994,Italy,"Florence, Italy (1923)",8,1,36,0,0.8187813055897738,0.5278620559939564,0.985104450499546,0.6428619510315599,0.6586941999999999,0.8426126,Europe
43910,Albert Finney,32,Manchester,,GB,GBR,53.483,-2.2931,Europe,1936,Male,Actor,Film And Theatre,Arts,4039257,3.980663328,32279.80955,2713735,1325522,126226.7813,22.63060253,United Kingdom,"Manchester, United Kingdom (1936)",8,1,0,0,0.8856417464400574,0.4895200485261334,0.9874659400544958,0.576601014811329,0.7288217,0.5542637,Europe
43913,Anthony Quinn,62,Chihuahua,,MX,MEX,28.635278000000003,-106.088889,North America,1915,Male,Actor,Film And Theatre,Arts,5966825,7.448942719,32981.83956,2860050,3106775,96239.1129,25.31300421,Mexico,"Chihuahua, Mexico (1915)",8,1,0,0,0.7143647688855402,0.1956627398621953,0.983651226158038,0.6978979061350459,0.46597609999999995,0.350515,North America
43921,René Goscinny,38,Paris,,FR,FRA,48.8567,2.3508,Europe,1926,Male,Comic Artist,Design,Arts,1699999,9.626111321,7827.241293000001,377111,1322888,44736.81579,24.32297173,France,"Paris, France (1926)",5,1,20,0,0.8537523570923955,0.5026674408129675,0.9856494096276112,0.6531291218664981,0.41969144,0.44457898,Europe
358987,Spencer Tunick,26,Middletown,NY,US,USA,41.45,-74.416667,North America,1967,Male,Photographer,Fine Arts,Arts,1171309,6.21130022,9114.238134,616028,555281,45050.34615,18.22427917,United States,"Middletown, United States (1967)",9,1,60,0,0.8026974881731022,0.285330288093143,0.9930971843778382,0.3773492287271973,0.39545440000000004,0.42612619999999996,North America
43983,Yitzhak Rabin,64,Jerusalem,,IL,ISR,31.783333,35.216667,Asia,1922,Male,Politician,Government,Institutions,5935623,8.559304738,47368.47851,2226658,3708965,92744.10938,25.24016694,Israel,"Jerusalem, Israel (1922)",10,1,66,4,0.7360645184873502,0.5957143294832481,0.9849227974568572,0.6946042404289068,0.32147697,0.7397715,Asia
43997,Alyson Hannigan,37,"Washington, D.C.",,US,USA,38.0,-97.0,North America,1974,Female,Actor,Film And Theatre,Arts,20159574,4.590781915,130577.8459,11513098,8646476,544853.3514,20.08455926,United States,"Washington, D.C., United States (1974)",8,0,0,0,0.7789164118811553,0.22139438549076,0.9943687556766576,0.4614701840601824,0.63339925,0.30250743,North America
44012,Anton Bruckner,61,Ansfelden,,AT,AUT,48.208333,14.288889,Europe,1824,Male,Composer,Music,Arts,2525175,10.7183026,5251.060147,746309,1778866,41396.31148,26.55440406,Austria,"Ansfelden, Austria (1824)",20,1,22,0,0.8492831208337925,0.5364654853957835,0.9671207992733878,0.7540333998671884,0.50525063,0.13277885,Europe
44014,Henry Hudson,45,England,,GB,GBR,51.5,-0.116667,Europe,1565,Male,Explorer,Explorers,Exploration,3282052,2.83813503,18359.92868,2651217,630835,72934.48889,23.51767422,United Kingdom,"England, United Kingdom (1565)",7,1,33,2,0.8719727973713821,0.4956817700182007,0.9200726612170752,0.6167139625404237,0.09934905,0.31071246,Europe
55523,R. Kelly,30,Chicago,IL,US,USA,41.836944,-87.684722,North America,1967,Male,Singer,Music,Arts,13044017,2.639381866,40235.60054,10422416,2621601,434800.5667,19.98891397,United States,"Chicago, United States (1967)",20,1,76,0,0.8053647185454822,0.2477669633083089,0.9930971843778382,0.4571451508508551,0.39528084,0.30797213,North America
44088,Vittorio Gassman,28,Genoa,,IT,ITA,44.411111,8.932777999999997,Europe,1922,Male,Actor,Film And Theatre,Arts,2026072,4.214519737,7947.7900340000015,339170,1686902,72359.71429,23.62733594,Italy,"Genoa, Italy (1922)",8,1,0,0,0.8231086205209059,0.5213017453391873,0.9849227974568572,0.621672811855345,0.6616086999999999,0.54007876,Europe
44112,John Dalton,72,Eaglesfield,,GB,GBR,54.63,-3.41,Europe,1766,Male,Chemist,Natural Sciences,Science & Technology,11134146,7.027416792,52442.5439,4167931,6966215,154640.9167,27.03863911,United Kingdom,"Eaglesfield, United Kingdom (1766)",21,1,16,6,0.8935480926739308,0.4863579816329692,0.9565849227974568,0.7759302718654881,0.5843325,0.55985457,Europe
44136,John Huston,35,Nevada,MO,US,USA,37.840833,-94.355556,North America,1906,Male,Film Director,Film And Theatre,Arts,2997767,5.024951184,11430.93813,1810275,1187492,85650.48571000001,23.82048466,United States,"Nevada, United States (1906)",8,1,36,0,0.7778192633100944,0.2288810976612556,0.982016348773842,0.6304069024555101,0.17015186,0.48670990000000003,North America
44154,Catherine de' Medici,55,Florence,,IT,ITA,43.783333,11.25,Europe,1519,Female,Companion,Companions,Public Figure,4902210,9.958757812,21932.971380000006,1627261,3274949,89131.09091,26.91456624,Italy,"Florence, Italy (1519)",2,0,21,5,0.8187813055897738,0.5278620559939564,0.9117166212534058,0.7703197573997309,0.8550605,0.3583616,Europe
44191,D. H. Lawrence,51,Eastwood,,GB,GBR,53.0175,-1.306,Europe,1885,Male,Writer,Language,Humanities,4156637,4.299821513,12541.66176,2877097,1279540,81502.68627,24.47914979,United Kingdom,"Eastwood, United Kingdom (1885)",14,1,87,3,0.8824330244070426,0.4923146373257058,0.978201634877384,0.6601914173132297,0.26892582,0.59097975,Europe
44203,Ezra Pound,52,Hailey,ID,US,USA,43.515,-114.306389,North America,1885,Male,Writer,Language,Humanities,4817204,5.313713987,15269.97244,2712859,2104345,92638.53846,25.15844408,United States,"Hailey, United States (1885)",14,1,87,3,0.8169316686203109,0.17239809245009352,0.978201634877384,0.6909087726911727,0.33356056,0.42029443,North America
19373486,Vanessa L. Williams,36,Lower Hudson Valley,NY,US,USA,41.192222,-73.79722199999998,North America,1963,Female,Actor,Film And Theatre,Arts,9939995,3.264287647,45834.50084,7278738,2661257,276110.9722,20.62827344,United States,"Lower Hudson Valley, United States (1963)",8,0,0,0,0.8009206075109614,0.2870840051015019,0.9923705722070844,0.4860566732106903,0.59028864,0.34612465,North America
44207,François Villon,46,Paris,,FR,FRA,48.8567,2.3508,Europe,1431,Male,Writer,Language,Humanities,2196210,10.86454902,8055.298784,373678,1822532,47743.69565,26.55381367,France,"Paris, France (1431)",14,1,87,3,0.8537523570923955,0.5026674408129675,0.8957311534968211,0.7540067027202986,0.23809531,0.55069166,Europe
44213,Theodore Dreiser,38,Terre Haute,IN,US,USA,39.469586,-87.389762,North America,1871,Male,Writer,Language,Humanities,1125974,5.479512425,3363.0145,748030,377944,29630.89474,23.29287701,United States,"Terre Haute, United States (1871)",14,1,87,3,0.7890463645720474,0.24860202754934005,0.9756584922797455,0.6065487427097962,0.3328697,0.40587986,North America
275603,Frank Wilczek,40,Long Island,NY,US,USA,40.747222,-73.638056,North America,1951,Male,Physicist,Natural Sciences,Science & Technology,522233,9.917323756,1486.499631,226981,295252,13055.825,21.99801169,United States,"Long Island, United States (1951)",21,1,62,6,0.79785319332258,0.2875346215748812,0.9901907356948229,0.5479955665878329,0.41363356,0.92931795,North America
44230,Gelimer,29,Other,,UNK,UNK,-75.0,0.0,Unknown,480,Male,Politician,Government,Institutions,203848,13.58152808,774.0790625,51514,152334,7029.241379000001,24.49769798,Unknown,"Other, Unknown (480)",10,1,66,4,0.0,0.496012067142585,0.7229791099000907,0.6610301573883857,0.38825440000000006,0.06468016,Unknown
44238,Arthur Evans,40,Nash Mills,,GB,GBR,54.0,-2.0,Europe,1851,Male,Archaeologist,Natural Sciences,Science & Technology,695072,9.407715182,2924.900094,339945,355127,17376.8,23.57465432,United Kingdom,"Nash Mills, United Kingdom (1851)",21,1,3,6,0.8892054613510536,0.4903498469023411,0.9720254314259764,0.6192905747789437,0.4313879,0.56058663,Europe
44239,Catherine I of Russia,54,Rõngu Parish,,RU,RUS,56.499444,25.878333,Europe,1684,Female,Politician,Government,Institutions,3030436,8.157129208999999,14836.79228,687594,2342842,56119.18519,25.97840911,Russia,"Rõngu Parish, Russia (1684)",10,0,66,4,0.906434292786256,0.5692764775907697,0.9416893732970026,0.7279871900940273,0.8309548000000001,0.44191864,Europe
44240,Catherine II of Russia,82,Szczecin,,PL,POL,53.4325,14.548056,Europe,1729,Female,Nobleman,Government,Institutions,11407818,9.43282165,73317.87534,2788013,8619805,139119.7317,27.46594473,Poland,"Szczecin, Poland (1729)",10,0,57,4,0.8852936466276681,0.5371992157122851,0.9498637602179836,0.7952528228978726,0.81704855,0.29042542,Europe
44307,Michel de Montaigne,59,Château de Montaigne,,FR,FRA,44.87833300000001,0.03,Europe,1533,Male,Philosopher,Philosophy,Humanities,5406587,9.725628294,24052.93958,1309067,4097520,91637.0678,27.17008967,France,"Château de Montaigne, France (1533)",23,1,59,3,0.8263292124128699,0.4960970004461886,0.9142597638510443,0.7818744018627382,0.18295503,0.6668050999999999,Europe
44309,Edward Albee,31,"Washington, D.C.",,US,USA,38.0,-97.0,North America,1928,Male,Writer,Language,Humanities,1376718,3.862434968,4532.829653,1007747,368971,44410.25806,22.24789898,United States,"Washington, D.C., United States (1928)",14,1,87,3,0.7789164118811553,0.22139438549076,0.986012715712988,0.5592953475581117,0.32871607,0.41126537,North America
44318,Phocas,45,Thrace,,GR,GRC,39.0,22.0,Europe,550,Male,Politician,Government,Institutions,513392,10.68897252,2147.138825,208522,304870,11408.71111,25.26111025,Greece,"Thrace, Greece (550)",10,1,66,4,0.785809477473024,0.5582964897852669,0.7356948228882834,0.6955512866583995,0.480067,0.82322705,Europe
44319,Elizabeth of Russia,52,Kolomenskoye,,RU,RUS,55.66944399999999,37.668889,Europe,1709,Female,Politician,Government,Institutions,2925043,5.683650694,15186.90331,793460,2131583,56250.82692000001,25.36914159,Russia,"Kolomenskoye, Russia (1709)",10,0,66,4,0.9007130483450051,0.6026568400042337,0.9462306993642142,0.7004364109875549,0.83104515,0.44397349999999997,Europe
44324,Commodus,57,Lanuvium,,IT,ITA,41.674696,12.69758,Europe,161,Male,Politician,Government,Institutions,5964371,8.899404127,16107.51211,2658263,3306108,104638.0877,28.30535901,Italy,"Lanuvium, Italy (161)",10,1,66,4,0.8042463324393327,0.5319603143816425,0.6650317892824704,0.8332107258681452,0.50241137,0.84506893,Europe
44328,Ulugh Beg,41,Soltaniyeh,,IR,IRN,36.434722,48.7975,Asia,1394,Male,Astronomer,Natural Sciences,Science & Technology,970133,7.873361608,6785.934101000002,194156,775977,23661.78049,24.66174824,Iran,"Soltaniyeh, Iran (1394)",21,1,7,6,0.7681268479576464,0.6341631632292337,0.8890099909173479,0.6684484298668192,0.99456966,0.4889082,Asia
44340,Steven Pinker,29,Montreal,,CA,CAN,45.5,-73.56666700000002,North America,1954,Male,Psychologist,Social Sciences,Science & Technology,1789222,3.953049714,7472.280417,1250028,539194,61697.31034,20.51117667,Canada,"Montreal, Canada (1954)",25,1,70,6,0.8306144038201702,0.2877367316952466,0.9907356948228884,0.4807616145731457,0.22750884,0.36884279999999997,North America
44342,Henry Bessemer,27,Charlton,,GB,GBR,51.93333300000001,-0.283333,Europe,1813,Male,Inventor,Invention,Science & Technology,910722,4.699172961,4377.407908,574898,335824,33730.44444,22.45060881,United Kingdom,"Charlton, United Kingdom (1813)",13,1,44,6,0.8749597901635031,0.4952099202189205,0.9651226158038146,0.5684617868737025,0.33125445,0.93020344,Europe
